country,fuel,year,capacity_factor
GMB,Storage,2015,
GMB,Storage,2016,
GMB,Storage,2017,
GMB,Waste,2014,
GMB,Waste,2015,
GMB,Waste,2016,
GMB,Waste,2017,
GMB,Wave and Tidal,2014,
GMB,Wave and Tidal,2015,
GMB,Wave and Tidal,2016,
GMB,Wave and Tidal,2017,
GMB,Wind,2014,0.009512937595129377
GMB,Wind,2015,0.009512937595129377
GMB,Wind,2016,0.0094869459623558
GMB,Wind,2017,0.009512937595129377
GNB,Biomass,2014,
GNB,Biomass,2015,
GNB,Biomass,2016,
GNB,Biomass,2017,
GNB,Coal,2014,
GNB,Coal,2015,
GNB,Coal,2016,
GNB,Coal,2017,
GNB,Cogeneration,2014,
GNB,Cogeneration,2015,
GNB,Cogeneration,2016,
GNB,Cogeneration,2017,
GNB,Gas,2014,
GNB,Gas,2015,
GNB,Gas,2016,
GNB,Gas,2017,
GNB,Geothermal,2014,
GNB,Geothermal,2015,
GNB,Geothermal,2016,
GNB,Geothermal,2017,
GNB,Hydro,2014,
GNB,Hydro,2015,
GNB,Hydro,2016,
GNB,Hydro,2017,
GNB,Nuclear,2014,
GNB,Nuclear,2015,
GNB,Nuclear,2016,
GNB,Nuclear,2017,
GNB,Oil,2014,
GNB,Oil,2015,
GNB,Oil,2016,
GNB,Oil,2017,
GNB,Other,2014,
GNB,Other,2015,
GNB,Other,2016,
GNB,Other,2017,
GNB,Petcoke,2014,
GNB,Petcoke,2015,
GNB,Petcoke,2016,
GNB,Petcoke,2017,
GNB,Solar,2014,
GNB,Solar,2015,0.19025875190258754
GNB,Solar,2016,0.18973891924711597
GNB,Solar,2017,0.19025875190258754
GNB,Storage,2014,
GNB,Storage,2015,
GNB,Storage,2016,
GNB,Storage,2017,
GNB,Waste,2014,
GNB,Waste,2015,
GNB,Waste,2016,
GNB,Waste,2017,
GNB,Wave and Tidal,2014,
GNB,Wave and Tidal,2015,
GNB,Wave and Tidal,2016,
GNB,Wave and Tidal,2017,
GNB,Wind,2014,
GNB,Wind,2015,
GNB,Wind,2016,
GNB,Wind,2017,
GNQ,Biomass,2014,
GNQ,Biomass,2015,
GNQ,Biomass,2016,
GNQ,Biomass,2017,
GNQ,Coal,2014,
GNQ,Coal,2015,
GNQ,Coal,2016,
GNQ,Coal,2017,
GNQ,Cogeneration,2014,
GNQ,Cogeneration,2015,
GNQ,Cogeneration,2016,
GNQ,Cogeneration,2017,
GNQ,Gas,2014,
GNQ,Gas,2015,
GNQ,Gas,2016,
GNQ,Gas,2017,
GNQ,Geothermal,2014,
GNQ,Geothermal,2015,
GNQ,Geothermal,2016,
GNQ,Geothermal,2017,
GNQ,Hydro,2014,0.11542768228485009
GNQ,Hydro,2015,0.11542768228485009
GNQ,Hydro,2016,0.11511230610374394
GNQ,Hydro,2017,0.11542768228485009
GNQ,Nuclear,2014,
GNQ,Nuclear,2015,
GNQ,Nuclear,2016,
GNQ,Nuclear,2017,
GNQ,Oil,2014,
GNQ,Oil,2015,
GNQ,Oil,2016,
GNQ,Oil,2017,
GNQ,Other,2014,
GNQ,Other,2015,
GNQ,Other,2016,
GNQ,Other,2017,
GNQ,Petcoke,2014,
GNQ,Petcoke,2015,
GNQ,Petcoke,2016,
GNQ,Petcoke,2017,
GNQ,Solar,2014,
GNQ,Solar,2015,
GNQ,Solar,2016,
GNQ,Solar,2017,
GNQ,Storage,2014,
GNQ,Storage,2015,
GNQ,Storage,2016,
GNQ,Storage,2017,
GNQ,Waste,2014,
GNQ,Waste,2015,
GNQ,Waste,2016,
GNQ,Waste,2017,
GNQ,Wave and Tidal,2014,
GNQ,Wave and Tidal,2015,
GNQ,Wave and Tidal,2016,
GNQ,Wave and Tidal,2017,
GNQ,Wind,2014,
GNQ,Wind,2015,
GNQ,Wind,2016,
GNQ,Wind,2017,
GRC,Biomass,2014,
GRC,Biomass,2015,4.984851231322992
GRC,Biomass,2016,5.918132641923277
GRC,Biomass,2017,6.6896271935503355
GRC,Coal,2014,
GRC,Coal,2015,0.49227155700503294
GRC,Coal,2016,0.4193317092140787
GRC,Coal,2017,0.417852977210813
GRC,Cogeneration,2014,
GRC,Cogeneration,2015,
GRC,Cogeneration,2016,
GRC,Cogeneration,2017,
GRC,Gas,2014,
GRC,Gas,2015,0.2018141082176643
GRC,Gas,2016,0.3291940458071937
GRC,Gas,2017,0.37993892562474024
GRC,Geothermal,2014,
GRC,Geothermal,2015,
GRC,Geothermal,2016,
GRC,Geothermal,2017,
GRC,Hydro,2014,0.15077655212741733
GRC,Hydro,2015,0.20523377595416561
GRC,Hydro,2016,0.18603923407052272
GRC,Hydro,2017,0.13335500667700526
GRC,Nuclear,2014,
GRC,Nuclear,2015,
GRC,Nuclear,2016,
GRC,Nuclear,2017,
GRC,Oil,2014,
GRC,Oil,2015,0.23924142304627638
GRC,Oil,2016,0.23445892160075266
GRC,Oil,2017,0.2327777222293807
GRC,Other,2014,
GRC,Other,2015,0.0
GRC,Other,2016,0.0
GRC,Other,2017,0.0
GRC,Petcoke,2014,
GRC,Petcoke,2015,
GRC,Petcoke,2016,
GRC,Petcoke,2017,
GRC,Solar,2014,0.16674318058692333
GRC,Solar,2015,0.1709523108109056
GRC,Solar,2016,0.17180115920861558
GRC,Solar,2017,0.17488032428766334
GRC,Storage,2014,
GRC,Storage,2015,
GRC,Storage,2016,
GRC,Storage,2017,
GRC,Waste,2014,
GRC,Waste,2015,0.010974393682386467
GRC,Waste,2016,0.020227613062858838
GRC,Waste,2017,0.0
GRC,Wave and Tidal,2014,
GRC,Wave and Tidal,2015,
GRC,Wave and Tidal,2016,
GRC,Wave and Tidal,2017,
GRC,Wind,2014,0.21287818976781123
GRC,Wind,2015,0.25227709972506657
GRC,Wind,2016,0.2471841783680339
GRC,Wind,2017,0.24088324145227752
GTM,Biomass,2014,
GTM,Biomass,2015,0.9510225811322327
GTM,Biomass,2016,1.0810737310295697
GTM,Biomass,2017,1.020173068211993
GTM,Coal,2014,
GTM,Coal,2015,1.1635583429608847
GTM,Coal,2016,1.3582334803695657
GTM,Coal,2017,
GTM,Cogeneration,2014,
GTM,Cogeneration,2015,
GTM,Cogeneration,2016,
GTM,Cogeneration,2017,
GTM,Gas,2014,
GTM,Gas,2015,
GTM,Gas,2016,
GTM,Gas,2017,
GTM,Geothermal,2014,
GTM,Geothermal,2015,0.5560329575898498
GTM,Geothermal,2016,0.7120460548867783
GTM,Geothermal,2017,0.6318556336248293
GTM,Hydro,2014,0.5504366121796933
GTM,Hydro,2015,0.40451076020886106
GTM,Hydro,2016,0.3230835559668732
GTM,Hydro,2017,0.45777232343770785
GTM,Nuclear,2014,
GTM,Nuclear,2015,
GTM,Nuclear,2016,
GTM,Nuclear,2017,
GTM,Oil,2014,
GTM,Oil,2015,0.17458432331230767
GTM,Oil,2016,0.11930632539531838
GTM,Oil,2017,0.05025738880924791
GTM,Other,2014,
GTM,Other,2015,
GTM,Other,2016,
GTM,Other,2017,
GTM,Petcoke,2014,
GTM,Petcoke,2015,
GTM,Petcoke,2016,
GTM,Petcoke,2017,
GTM,Solar,2014,0.16025641025641024
GTM,Solar,2015,0.19674345534364038
GTM,Solar,2016,0.24806380889349633
GTM,Solar,2017,0.24107105905723628
GTM,Storage,2014,
GTM,Storage,2015,
GTM,Storage,2016,
GTM,Storage,2017,
GTM,Waste,2014,
GTM,Waste,2015,0.0
GTM,Waste,2016,0.0
GTM,Waste,2017,0.0
GTM,Wave and Tidal,2014,
GTM,Wave and Tidal,2015,
GTM,Wave and Tidal,2016,
GTM,Wave and Tidal,2017,
GTM,Wind,2014,
GTM,Wind,2015,0.16138153422251098
GTM,Wind,2016,0.32263115834035283
GTM,Wind,2017,0.32802714458461923
GUF,Biomass,2014,
GUF,Biomass,2015,
GUF,Biomass,2016,
GUF,Biomass,2017,
GUF,Coal,2014,
GUF,Coal,2015,
GUF,Coal,2016,
GUF,Coal,2017,
GUF,Cogeneration,2014,
GUF,Cogeneration,2015,
GUF,Cogeneration,2016,
GUF,Cogeneration,2017,
GUF,Gas,2014,
GUF,Gas,2015,
GUF,Gas,2016,
GUF,Gas,2017,
GUF,Geothermal,2014,
GUF,Geothermal,2015,
GUF,Geothermal,2016,
GUF,Geothermal,2017,
GUF,Hydro,2014,0.4796439123594643
GUF,Hydro,2015,0.4729288975864318
GUF,Hydro,2016,0.4273949553888426
GUF,Hydro,2017,0.5455266620230632
GUF,Nuclear,2014,
GUF,Nuclear,2015,
GUF,Nuclear,2016,
GUF,Nuclear,2017,
GUF,Oil,2014,
GUF,Oil,2015,
GUF,Oil,2016,
GUF,Oil,2017,
GUF,Other,2014,
GUF,Other,2015,
GUF,Other,2016,
GUF,Other,2017,
GUF,Petcoke,2014,
GUF,Petcoke,2015,
GUF,Petcoke,2016,
GUF,Petcoke,2017,
GUF,Solar,2014,0.15621244893054553
GUF,Solar,2015,0.15765686858424127
GUF,Solar,2016,0.1366120218579235
GUF,Solar,2017,0.13140537798072044
GUF,Storage,2014,
GUF,Storage,2015,
GUF,Storage,2016,
GUF,Storage,2017,
GUF,Waste,2014,
GUF,Waste,2015,
GUF,Waste,2016,
GUF,Waste,2017,
GUF,Wave and Tidal,2014,
GUF,Wave and Tidal,2015,
GUF,Wave and Tidal,2016,
GUF,Wave and Tidal,2017,
GUF,Wind,2014,
GUF,Wind,2015,
GUF,Wind,2016,
GUF,Wind,2017,
GUY,Biomass,2014,
GUY,Biomass,2015,
GUY,Biomass,2016,
GUY,Biomass,2017,
GUY,Coal,2014,
GUY,Coal,2015,
GUY,Coal,2016,
GUY,Coal,2017,
GUY,Cogeneration,2014,
GUY,Cogeneration,2015,
GUY,Cogeneration,2016,
GUY,Cogeneration,2017,
GUY,Gas,2014,
GUY,Gas,2015,
GUY,Gas,2016,
GUY,Gas,2017,
GUY,Geothermal,2014,
GUY,Geothermal,2015,
GUY,Geothermal,2016,
GUY,Geothermal,2017,
GUY,Hydro,2014,
GUY,Hydro,2015,
GUY,Hydro,2016,
GUY,Hydro,2017,
GUY,Nuclear,2014,
GUY,Nuclear,2015,
GUY,Nuclear,2016,
GUY,Nuclear,2017,
GUY,Oil,2014,
GUY,Oil,2015,
GUY,Oil,2016,
GUY,Oil,2017,
GUY,Other,2014,
GUY,Other,2015,
GUY,Other,2016,
GUY,Other,2017,
GUY,Petcoke,2014,
GUY,Petcoke,2015,
GUY,Petcoke,2016,
GUY,Petcoke,2017,
GUY,Solar,2014,0.17216857549217757
GUY,Solar,2015,0.17213887076900777
GUY,Solar,2016,0.17248992658828727
GUY,Solar,2017,0.14659937515020427
GUY,Storage,2014,
GUY,Storage,2015,
GUY,Storage,2016,
GUY,Storage,2017,
GUY,Waste,2014,
GUY,Waste,2015,
GUY,Waste,2016,
GUY,Waste,2017,
GUY,Wave and Tidal,2014,
GUY,Wave and Tidal,2015,
GUY,Wave and Tidal,2016,
GUY,Wave and Tidal,2017,
GUY,Wind,2014,
GUY,Wind,2015,
GUY,Wind,2016,
GUY,Wind,2017,
HND,Biomass,2014,
HND,Biomass,2015,0.24963132142163338
HND,Biomass,2016,0.4396827082895873
HND,Biomass,2017,0.5776084729509794
HND,Coal,2014,
HND,Coal,2015,0.4825653798256538
HND,Coal,2016,1.1332588176850473
HND,Coal,2017,2.7604815276048154
HND,Cogeneration,2014,
HND,Cogeneration,2015,
HND,Cogeneration,2016,
HND,Cogeneration,2017,
HND,Gas,2014,
HND,Gas,2015,
HND,Gas,2016,
HND,Gas,2017,
HND,Geothermal,2014,
HND,Geothermal,2015,
HND,Geothermal,2016,
HND,Geothermal,2017,
HND,Hydro,2014,0.4769849230020265
HND,Hydro,2015,0.42053414305924575
HND,Hydro,2016,0.39891864945959643
HND,Hydro,2017,0.5215606318245722
HND,Nuclear,2014,
HND,Nuclear,2015,
HND,Nuclear,2016,
HND,Nuclear,2017,
HND,Oil,2014,
HND,Oil,2015,0.5798760669634773
HND,Oil,2016,0.47222454441603917
HND,Oil,2017,0.3822090447224636
HND,Other,2014,
HND,Other,2015,
HND,Other,2016,
HND,Other,2017,
HND,Petcoke,2014,
HND,Petcoke,2015,
HND,Petcoke,2016,
HND,Petcoke,2017,
HND,Solar,2014,0.1558658236740428
HND,Solar,2015,0.12318431602075468
HND,Solar,2016,0.2431883086670906
HND,Solar,2017,0.23336673971797764
HND,Storage,2014,
HND,Storage,2015,
HND,Storage,2016,
HND,Storage,2017,
HND,Waste,2014,
HND,Waste,2015,0.0
HND,Waste,2016,0.0
HND,Waste,2017,0.0
HND,Wave and Tidal,2014,
HND,Wave and Tidal,2015,
HND,Wave and Tidal,2016,
HND,Wave and Tidal,2017,
HND,Wind,2014,0.29913181927421295
HND,Wind,2015,0.4991288151886566
HND,Wind,2016,0.3734712464220661
HND,Wind,2017,0.29330289193302894
HRV,Biomass,2014,
HRV,Biomass,2015,2.065947530524763
HRV,Biomass,2016,3.338310281487562
HRV,Biomass,2017,4.085294740812126
HRV,Coal,2014,
HRV,Coal,2015,0.7871600899611532
HRV,Coal,2016,0.8822010167740533
HRV,Coal,2017,0.46582157704627547
HRV,Cogeneration,2014,
HRV,Cogeneration,2015,
HRV,Cogeneration,2016,
HRV,Cogeneration,2017,
HRV,Gas,2014,
HRV,Gas,2015,0.2683985237247075
HRV,Gas,2016,0.3546507922789577
HRV,Gas,2017,0.6928583444522525
HRV,Geothermal,2014,
HRV,Geothermal,2015,
HRV,Geothermal,2016,
HRV,Geothermal,2017,
HRV,Hydro,2014,0.4690636040267981
HRV,Hydro,2015,0.33057846109534417
HRV,Hydro,2016,0.3539899041744587
HRV,Hydro,2017,0.2748072662533115
HRV,Nuclear,2014,
HRV,Nuclear,2015,
HRV,Nuclear,2016,
HRV,Nuclear,2017,
HRV,Oil,2014,
HRV,Oil,2015,0.030863036869648582
HRV,Oil,2016,0.009609642998319852
HRV,Oil,2017,0.029326867613693224
HRV,Other,2014,
HRV,Other,2015,0.0
HRV,Other,2016,0.0
HRV,Other,2017,0.0
HRV,Petcoke,2014,
HRV,Petcoke,2015,
HRV,Petcoke,2016,
HRV,Petcoke,2017,
HRV,Solar,2014,0.12176560121765603
HRV,Solar,2015,0.1368430102596435
HRV,Solar,2016,0.13363332484608706
HRV,Solar,2017,0.1497336377473364
HRV,Storage,2014,
HRV,Storage,2015,
HRV,Storage,2016,
HRV,Storage,2017,
HRV,Waste,2014,
HRV,Waste,2015,0.0
HRV,Waste,2016,0.0
HRV,Waste,2017,0.0
HRV,Wave and Tidal,2014,
HRV,Wave and Tidal,2015,
HRV,Wave and Tidal,2016,
HRV,Wave and Tidal,2017,
HRV,Wind,2014,0.2458210422812193
HRV,Wind,2015,0.21746848441152694
HRV,Wind,2016,0.23904746819928577
HRV,Wind,2017,0.238574765447716
HUN,Biomass,2014,
HUN,Biomass,2015,0.990378992938826
HUN,Biomass,2016,0.9234464771918753
HUN,Biomass,2017,1.004070868417243
HUN,Coal,2014,
HUN,Coal,2015,0.5694749841630434
HUN,Coal,2016,0.5534999731613073
HUN,Coal,2017,0.49139869147989085
HUN,Cogeneration,2014,
HUN,Cogeneration,2015,
HUN,Cogeneration,2016,
HUN,Cogeneration,2017,
HUN,Gas,2014,
HUN,Gas,2015,0.21482774795740406
HUN,Gas,2016,0.27174355096090974
HUN,Gas,2017,0.32964367433244574
HUN,Geothermal,2014,
HUN,Geothermal,2015,
HUN,Geothermal,2016,
HUN,Geothermal,2017,
HUN,Hydro,2014,0.6038211968276856
HUN,Hydro,2015,0.4680365296803653
HUN,Hydro,2016,0.5178873869555491
HUN,Hydro,2017,0.44059921493230797
HUN,Nuclear,2014,
HUN,Nuclear,2015,0.8992707694404689
HUN,Nuclear,2016,0.9092742118188656
HUN,Nuclear,2017,0.9142642949635386
HUN,Oil,2014,
HUN,Oil,2015,0.033480693605876265
HUN,Oil,2016,0.027318449700770873
HUN,Oil,2017,0.03695920722726601
HUN,Other,2014,
HUN,Other,2015,0.14205986808726534
HUN,Other,2016,0.17540308979288943
HUN,Other,2017,0.18490332036755172
HUN,Petcoke,2014,
HUN,Petcoke,2015,
HUN,Petcoke,2016,
HUN,Petcoke,2017,
HUN,Solar,2014,0.08593709917397774
HUN,Solar,2015,0.09358075820324945
HUN,Solar,2016,0.11820330969267141
HUN,Solar,2017,0.11581448444302857
HUN,Storage,2014,
HUN,Storage,2015,
HUN,Storage,2016,
HUN,Storage,2017,
HUN,Waste,2014,
HUN,Waste,2015,0.06067242318273192
HUN,Waste,2016,0.07923077292651605
HUN,Waste,2017,0.0629324274846675
HUN,Wave and Tidal,2014,
HUN,Wave and Tidal,2015,
HUN,Wave and Tidal,2016,
HUN,Wave and Tidal,2017,
HUN,Wind,2014,0.2277900376122469
HUN,Wind,2015,0.2405587708706333
HUN,Wind,2016,0.23657963359742223
HUN,Wind,2017,0.26300814700698116
IDN,Biomass,2014,
IDN,Biomass,2015,0.1584924458061402
IDN,Biomass,2016,0.2543990265365772
IDN,Biomass,2017,0.03400331647007855
IDN,Coal,2014,
IDN,Coal,2015,0.54827060198961
IDN,Coal,2016,0.567092016564611
IDN,Coal,2017,0.6212302331597571
IDN,Cogeneration,2014,
IDN,Cogeneration,2015,
IDN,Cogeneration,2016,
IDN,Cogeneration,2017,
IDN,Gas,2014,
IDN,Gas,2015,0.5063840401881892
IDN,Gas,2016,0.5633515528574076
IDN,Gas,2017,0.47565397329457376
IDN,Geothermal,2014,
IDN,Geothermal,2015,0.7264753711256694
IDN,Geothermal,2016,0.7683290608007857
IDN,Geothermal,2017,
IDN,Hydro,2014,0.3309807608735702
IDN,Hydro,2015,0.29817651966865266
IDN,Hydro,2016,0.3950409859689778
IDN,Hydro,2017,0.3902542957049217
IDN,Nuclear,2014,
IDN,Nuclear,2015,
IDN,Nuclear,2016,
IDN,Nuclear,2017,
IDN,Oil,2014,
IDN,Oil,2015,0.2085786828988971
IDN,Oil,2016,0.16623766560007264
IDN,Oil,2017,0.20606300107462033
IDN,Other,2014,
IDN,Other,2015,0.0
IDN,Other,2016,0.0
IDN,Other,2017,0.0
IDN,Petcoke,2014,
IDN,Petcoke,2015,
IDN,Petcoke,2016,
IDN,Petcoke,2017,
IDN,Solar,2014,0.19867404285212503
IDN,Solar,2015,0.20056130091865645
IDN,Solar,2016,0.20696997534512096
IDN,Solar,2017,0.21974885844748857
IDN,Storage,2014,
IDN,Storage,2015,
IDN,Storage,2016,
IDN,Storage,2017,
IDN,Waste,2014,
IDN,Waste,2015,0.000605993572153461
IDN,Waste,2016,0.00018130135560328958
IDN,Waste,2017,0.0178768103785271
IDN,Wave and Tidal,2014,
IDN,Wave and Tidal,2015,
IDN,Wave and Tidal,2016,
IDN,Wave and Tidal,2017,
IDN,Wind,2014,0.12453300124533002
IDN,Wind,2015,0.3839767538397676
IDN,Wind,2016,0.5899155489319423
IDN,Wind,2017,0.0
IND,Biomass,2014,
IND,Biomass,2015,0.631892746927623
IND,Biomass,2016,1.0398165420129373
IND,Biomass,2017,1.0895930129533242
IND,Coal,2014,
IND,Coal,2015,0.5474864347203393
IND,Coal,2016,0.5722029168658941
IND,Coal,2017,0.6013650399857317
IND,Cogeneration,2014,
IND,Cogeneration,2015,
IND,Cogeneration,2016,
IND,Cogeneration,2017,
IND,Gas,2014,
IND,Gas,2015,0.33342995860953195
IND,Gas,2016,0.3507895527962706
IND,Gas,2017,0.35918325567095505
IND,Geothermal,2014,
IND,Geothermal,2015,
IND,Geothermal,2016,
IND,Geothermal,2017,
IND,Hydro,2014,0.38181434148092863
IND,Hydro,2015,0.35220461468908376
IND,Hydro,2016,0.33283926793010576
IND,Hydro,2017,0.32257931491517905
IND,Nuclear,2014,
IND,Nuclear,2015,0.7453760150453831
IND,Nuclear,2016,0.7533131792851988
IND,Nuclear,2017,0.7639436754404838
IND,Oil,2014,
IND,Oil,2015,0.5221596351410364
IND,Oil,2016,0.5310141538355961
IND,Oil,2017,0.5660422057943422
IND,Other,2014,
IND,Other,2015,0.0
IND,Other,2016,0.0
IND,Other,2017,0.0
IND,Petcoke,2014,
IND,Petcoke,2015,
IND,Petcoke,2016,
IND,Petcoke,2017,
IND,Solar,2014,0.09080049215364953
IND,Solar,2015,0.11956406099060798
IND,Solar,2016,0.11586529346375307
IND,Solar,2017,0.11316613024850922
IND,Storage,2014,
IND,Storage,2015,
IND,Storage,2016,
IND,Storage,2017,
IND,Waste,2014,
IND,Waste,2015,0.02099000873382521
IND,Waste,2016,0.020298335983695844
IND,Waste,2017,0.020353947863103235
IND,Wave and Tidal,2014,
IND,Wave and Tidal,2015,
IND,Wave and Tidal,2016,
IND,Wave and Tidal,2017,
IND,Wind,2014,0.1383940533596542
IND,Wind,2015,0.1450267019598691
IND,Wind,2016,0.14388131437351176
IND,Wind,2017,0.16566229784822992
IRL,Biomass,2014,
IRL,Biomass,2015,0.11885665914381659
IRL,Biomass,2016,0.17898914677954889
IRL,Biomass,2017,0.1729095619202759
IRL,Coal,2014,
IRL,Coal,2015,0.9223494772562817
IRL,Coal,2016,0.8726746095732928
IRL,Coal,2017,0.7247298949522171
IRL,Cogeneration,2014,
IRL,Cogeneration,2015,
IRL,Cogeneration,2016,
IRL,Cogeneration,2017,
IRL,Gas,2014,
IRL,Gas,2015,0.3090236791389413
IRL,Gas,2016,0.3819659666617218
IRL,Gas,2017,0.3918081417400016
IRL,Geothermal,2014,
IRL,Geothermal,2015,
IRL,Geothermal,2016,
IRL,Geothermal,2017,
IRL,Hydro,2014,0.3413579176540855
IRL,Hydro,2015,0.3884650212897135
IRL,Hydro,2016,0.32711950381591387
IRL,Hydro,2017,0.33312139953374564
IRL,Nuclear,2014,
IRL,Nuclear,2015,
IRL,Nuclear,2016,
IRL,Nuclear,2017,
IRL,Oil,2014,
IRL,Oil,2015,0.05627136884493053
IRL,Oil,2016,0.040399172548174
IRL,Oil,2017,0.019632762594545786
IRL,Other,2014,
IRL,Other,2015,0.0
IRL,Other,2016,0.0
IRL,Other,2017,0.0
IRL,Petcoke,2014,
IRL,Petcoke,2015,
IRL,Petcoke,2016,
IRL,Petcoke,2017,
IRL,Solar,2014,0.17836757990867577
IRL,Solar,2015,0.1617199391171994
IRL,Solar,2016,0.11963199654224937
IRL,Solar,2017,0.07852717912922084
IRL,Storage,2014,
IRL,Storage,2015,
IRL,Storage,2016,
IRL,Storage,2017,
IRL,Waste,2014,
IRL,Waste,2015,0.03373573587179776
IRL,Waste,2016,0.03319795164093152
IRL,Waste,2017,0.06925879549839276
IRL,Wave and Tidal,2014,
IRL,Wave and Tidal,2015,
IRL,Wave and Tidal,2016,
IRL,Wave and Tidal,2017,
IRL,Wind,2014,0.2569830536472186
IRL,Wind,2015,0.3061122983654637
IRL,Wind,2016,0.25124402261110396
IRL,Wind,2017,0.25613369444650874
IRN,Biomass,2014,
IRN,Biomass,2015,
IRN,Biomass,2016,
IRN,Biomass,2017,
IRN,Coal,2014,
IRN,Coal,2015,
IRN,Coal,2016,
IRN,Coal,2017,
IRN,Cogeneration,2014,
IRN,Cogeneration,2015,
IRN,Cogeneration,2016,
IRN,Cogeneration,2017,
IRN,Gas,2014,
IRN,Gas,2015,0.5228504521619868
IRN,Gas,2016,0.546746658944177
IRN,Gas,2017,0.6063497972361371
IRN,Geothermal,2014,
IRN,Geothermal,2015,
IRN,Geothermal,2016,
IRN,Geothermal,2017,
IRN,Hydro,2014,0.1467241623851832
IRN,Hydro,2015,0.14258778354593457
IRN,Hydro,2016,0.1614435989869613
IRN,Hydro,2017,0.20271561289208206
IRN,Nuclear,2014,
IRN,Nuclear,2015,0.33264840182648403
IRN,Nuclear,2016,0.7536429872495446
IRN,Nuclear,2017,0.8577625570776256
IRN,Oil,2014,
IRN,Oil,2015,0.4827278238907437
IRN,Oil,2016,0.3809483972152442
IRN,Oil,2017,0.31466799754595354
IRN,Other,2014,
IRN,Other,2015,0.0
IRN,Other,2016,0.0
IRN,Other,2017,0.0
IRN,Petcoke,2014,
IRN,Petcoke,2015,
IRN,Petcoke,2016,
IRN,Petcoke,2017,
IRN,Solar,2014,0.008500922957349654
IRN,Solar,2015,0.018216263480034973
IRN,Solar,2016,0.013176313836605275
IRN,Solar,2017,0.01180562399395552
IRN,Storage,2014,
IRN,Storage,2015,
IRN,Storage,2016,
IRN,Storage,2017,
IRN,Waste,2014,
IRN,Waste,2015,0.0
IRN,Waste,2016,0.0
IRN,Waste,2017,0.0
IRN,Wave and Tidal,2014,
IRN,Wave and Tidal,2015,
IRN,Wave and Tidal,2016,
IRN,Wave and Tidal,2017,
IRN,Wind,2014,0.1516699808513772
IRN,Wind,2015,0.18023730004226865
IRN,Wind,2016,0.15761549405032818
IRN,Wind,2017,0.1580473173216989
IRQ,Biomass,2014,
IRQ,Biomass,2015,
IRQ,Biomass,2016,
IRQ,Biomass,2017,
IRQ,Coal,2014,
IRQ,Coal,2015,
IRQ,Coal,2016,
IRQ,Coal,2017,
IRQ,Cogeneration,2014,
IRQ,Cogeneration,2015,
IRQ,Cogeneration,2016,
IRQ,Cogeneration,2017,
IRQ,Gas,2014,
IRQ,Gas,2015,0.15636513434637053
IRQ,Gas,2016,0.1552907671724774
IRQ,Gas,2017,0.2439531231343751
IRQ,Geothermal,2014,
IRQ,Geothermal,2015,
IRQ,Geothermal,2016,
IRQ,Geothermal,2017,
IRQ,Hydro,2014,0.17950397637017515
IRQ,Hydro,2015,0.1644492148419595
IRQ,Hydro,2016,0.23287755547114036
IRQ,Hydro,2017,0.23000202581274948
IRQ,Nuclear,2014,
IRQ,Nuclear,2015,
IRQ,Nuclear,2016,
IRQ,Nuclear,2017,
IRQ,Oil,2014,
IRQ,Oil,2015,0.3926425274883874
IRQ,Oil,2016,0.4824900647675234
IRQ,Oil,2017,0.4639562480416331
IRQ,Other,2014,
IRQ,Other,2015,
IRQ,Other,2016,
IRQ,Other,2017,
IRQ,Petcoke,2014,
IRQ,Petcoke,2015,
IRQ,Petcoke,2016,
IRQ,Petcoke,2017,
IRQ,Solar,2014,0.1792081065866016
IRQ,Solar,2015,0.1792081065866016
IRQ,Solar,2016,0.1787184669511191
IRQ,Solar,2017,0.1792081065866016
IRQ,Storage,2014,
IRQ,Storage,2015,
IRQ,Storage,2016,
IRQ,Storage,2017,
IRQ,Waste,2014,
IRQ,Waste,2015,0.0
IRQ,Waste,2016,0.0
IRQ,Waste,2017,0.0
IRQ,Wave and Tidal,2014,
IRQ,Wave and Tidal,2015,
IRQ,Wave and Tidal,2016,
IRQ,Wave and Tidal,2017,
IRQ,Wind,2014,
IRQ,Wind,2015,
IRQ,Wind,2016,
IRQ,Wind,2017,
ISL,Biomass,2014,
ISL,Biomass,2015,
ISL,Biomass,2016,
ISL,Biomass,2017,
ISL,Coal,2014,
ISL,Coal,2015,
ISL,Coal,2016,
ISL,Coal,2017,
ISL,Cogeneration,2014,
ISL,Cogeneration,2015,
ISL,Cogeneration,2016,
ISL,Cogeneration,2017,
ISL,Gas,2014,
ISL,Gas,2015,
ISL,Gas,2016,
ISL,Gas,2017,
ISL,Geothermal,2014,
ISL,Geothermal,2015,0.9325909886694761
ISL,Geothermal,2016,0.9421262339102388
ISL,Geothermal,2017,
ISL,Hydro,2014,0.740685760053027
ISL,Hydro,2015,0.7917215324265259
ISL,Hydro,2016,0.7717284388598752
ISL,Hydro,2017,0.7994701941881145
ISL,Nuclear,2014,
ISL,Nuclear,2015,
ISL,Nuclear,2016,
ISL,Nuclear,2017,
ISL,Oil,2014,
ISL,Oil,2015,0.008512378445363894
ISL,Oil,2016,0.006366840435569306
ISL,Oil,2017,0.004256189222681947
ISL,Other,2014,
ISL,Other,2015,
ISL,Other,2016,
ISL,Other,2017,
ISL,Petcoke,2014,
ISL,Petcoke,2015,
ISL,Petcoke,2016,
ISL,Petcoke,2017,
ISL,Solar,2014,
ISL,Solar,2015,
